" through his own excessive pride shall he presently lose his life.""","ᾗς ὑπεροπλίῃσι τάχ̓ ἄν ποτε θυμὸν ὀλέσσῃ."
" 
Him then the goddess, bright-eyed Athene, answered:","τὸν δ̓ αὖτε προσέειπε θεὰ γλαυκῶπις Ἀθήνη·"
"
""I have come from heaven to stay your anger, if you will obey, The goddess white-armed Hera sent me forth, for in her heart she loves and cares for both of you.","ἦλθον ἐγὼ παύσουσα τὸ σὸν μένος, αἴ κε πίθηαι, οὐρανόθεν·||πρὸ δέ μ̓ ἧκε θεὰ λευκώλενος Ἥρη ἄμφω ὁμῶς θυμῷ φιλέουσά τε κηδομένη τε·"
" But come, cease from strife, and do not grasp the sword with your hand.","ἀλλ̓ ἄγε λῆγ̓ ἔριδος, μη δὲ ξίφος ἕλκεο χειρί·"
" [210] With words indeed taunt him, telling him how it shall be.","ἀλλ̓ ἤτοι ἔπεσιν μὲν ὀνείδισον ὡς ἔσεταί περ·"
" For thus will I speak, and this thing shall truly be brought to pass.","ὧδε γὰρ ἐξερέω, τὸ δὲ καὶ τετελεσμένον ἔσται·"
" Hereafter three times as many glorious gifts shall be yours on account of  this arrogance.","καί ποτέ τοι τρὶς τόσσα παρέσσεται ἀγλαὰ δῶρα ὕβριος εἵνεκα τῆσδε·"
" But refrain, and obey us.""","σὺ δ̓ ἴσχεο, πείθεο δ̓ ἡμῖν."
"
In answer to her spoke swift-footed Achilles:","τὴν δ̓ ἀπαμειβόμενος προσέφη πόδας ὠκὺς Ἀχιλλεύς·"
" [215] ""It is necessary, goddess, to observe the words of you two, however angered a man be in his heart, for is it better so.","χρὴ μὲν σφωΐτερόν γε θεὰ ἔπος εἰρύσσασθαι καὶ μάλα περ θυμῷ κεχολωμένον·||ὧς γὰρ ἄμεινον·"
"  Whoever obeys the gods, to him do they gladly give ear.""","ὅς κε θεοῖς ἐπιπείθηται μάλα τ̓ ἔκλυον αὐτοῦ."
"
He spoke, and stayed his heavy hand on the silver hilt, and back into its sheath thrust the great sword, and did not disobey [220] the word of Athene.","ἦ καὶ ἐπ̓ ἀργυρέῃ κώπῃ σχέθε χεῖρα βαρεῖαν, ἂψ δ̓ ἐς κουλεὸν ὦσε μέγα ξίφος, οὐ δ̓ ἀπίθησε μύθῳ Ἀθηναίης·"
" She returned to Olympus to the palace of aegis-bearing Zeus, to join the company of the other gods.","ἣ δ̓ Οὔλυμπον δὲ βεβήκει δώματ̓ ἐς αἰγιόχοιο Διὸς μετὰ δαίμονας ἄλλους."
"
But the son of Peleus again addressed with violent words the son of Atreus, and in no way ceased from his wrath:","Πηλεΐδης δ̓ ἐξαῦτις ἀταρτηροῖς ἐπέεσσιν Ἀτρεΐδην προσέειπε, καὶ οὔ πω λῆγε χόλοιο·"
" ""Heavy with wine, with the face of a dog but the heart of a deer, [225] never have you had courage to arm for battle along with your people, or go forth to an ambush with the chiefs of the Achaeans.","οἰνοβαρές, κυνὸς ὄμματ̓ ἔχων, κραδίην δ̓ ἐλάφοιο, οὔτέ ποτ̓ ἐς πόλεμον ἅμα λαῷ θωρηχθῆναι οὔ τε λόχον δ̓ ἰέναι σὺν ἀριστήεσσιν Ἀχαιῶν τέτληκας θυμῷ·"
"  That seems to you even as death.","τὸ δέ τοι κὴρ εἴδεται εἶναι."
" Indeed it is far better throughout the wide camp of the Achaeans to deprive of his prize whoever speaks contrary to you.","ἦ πολὺ λώϊόν ἐστι κατὰ στρατὸν εὐρὺν Ἀχαιῶν δῶῤ ἀποαιρεῖσθαι ὅς τις σέθεν ἀντίον εἴπῃ·"
" [230] People-devouring king, since you rule over nobodies; else, son of Atreus, this would be your last piece of insolence.","δημοβόρος βασιλεὺς ἐπεὶ οὐτιδανοῖσιν ἀνάσσεις·||ἦ γὰρ ἂν Ἀτρεΐδη νῦν ὕστατα λωβήσαιο."
" But I will speak out to you, and will swear thereto a mighty oath:","ἀλλ̓ ἔκ τοι ἐρέω καὶ ἐπὶ μέγαν ὅρκον ὀμοῦμαι·"
" by this staff, that shall never more put forth leaves or shoots since first it left its stump among the mountains, [235] nor shall it again grow green, for the bronze has stripped it on all sides of leaves and bark, and now the sons of the Achaeans carry it in their hands when they act as judges, those who guard the ordinances that come from Zeus; and this shall be for you a mighty oath.","ναὶ μὰ τόδε σκῆπτρον, τὸ μὲν οὔ ποτε φύλλα καὶ ὄζους φύσει, ἐπεὶ δὴ πρῶτα τομὴν ἐν ὄρεσσι λέλοιπεν, οὐ δ̓ ἀναθηλήσει·||περὶ γάρ ῥά ἑ χαλκὸς ἔλεψε φύλλά τε καὶ φλοιόν·||νῦν αὖτέ μιν υἷες Ἀχαιῶν ἐν παλάμῃς φορέουσι δικασπόλοι, οἵ τε θέμιστας πρὸς Διὸς εἰρύαται·||ὃ δέ τοι μέγας ἔσσεται ὅρκος·"
" Surely some day a longing for Achilles will come upon the sons of the Achaeans [240] one and all, and on that day you will not be able to help them at all, for all your grief, when many shall fall dying before man-slaying Hector.","ἦ ποτ̓ Ἀχιλλῆος ποθὴ ἵξεται υἷας Ἀχαιῶν σύμπαντας·||τότε δ̓ οὔ τι δυνήσεαι ἀχνύμενός περ χραισμεῖν, εὖτ̓ ἂν πολλοὶ ὑφ̓ Ἕκτορος ἀνδροφόνοιο θνήσκοντες πίπτωσι·"
"  But you will gnaw the heart within you, in anger that you did no honour to the best of the Achaeans.""","σὺ δ̓ ἔνδοθι θυμὸν ἀμύξεις χωόμενος ὅ τ̓ ἄριστον Ἀχαιῶν οὐδὲν ἔτισας."
" 
So spoke the son of Peleus, and down to the earth he dashed [245] the staff studded with golden nails, and himself sat down, while over against him the son of Atreus continued to vent his wrath.","ὣς φάτο Πηλεΐδης, ποτὶ δὲ σκῆπτρον βάλε γαίῃ χρυσείοις ἥλοισι πεπαρμένον, ἕζετο δ̓ αὐτός·||Ἀτρεΐδης δ̓ ἑτέρωθεν ἐμήνιε·"
"  Then among them arose Nestor, sweet of speech, the clear-voiced orator of the Pylians, from whose tongue flowed speech sweeter than honey.","τοῖσι δὲ Νέστωρ ἡδυεπὴς ἀνόρουσε λιγὺς Πυλίων ἀγορητής, τοῦ καὶ ἀπὸ γλώσσης μέλιτος γλυκίων ῥέεν αὐδή·"
" Two generations of mortal men had passed away in his lifetime, [250] who had been born and reared with him before in sacred Pylos, and he was king among the third.","τῷ δ̓ ἤδη δύο μὲν γενεαὶ μερόπων ἀνθρώπων ἐφθίαθ̓, οἵ οἱ πρόσθεν ἅμα τράφεν ἠδ̓ ἐγένοντο ἐν Πύλῳ ἠγαθέῃ, μετὰ δὲ τριτάτοισιν ἄνασσεν·"
" He with good intent addressed the gathering and spoke among them:","ὅ σφιν ἐὺ φρονέων ἀγορήσατο καὶ μετέειπεν·"
" ""Comrades, great grief has come upon the land of Achaea.","ὦ πόποι ἦ μέγα πένθος Ἀχαιΐδα γαῖαν ἱκάνει·"
" Truly would Priam and the sons of Priam [255] rejoice, and the rest of the Trojans would be most glad at heart, were they to hear all this of you two quarrelling, you who are chief among the Danaans in counsel and chief in war.","ἦ κεν γηθήσαι Πρίαμος Πριάμοιό τε παῖδες ἄλλοι τε Τρῶες μέγα κεν κεχαροίατο θυμῷ εἰ σφῶϊν τάδε πάντα πυθοίατο μαρναμένοιϊν, οἳ περὶ μὲν βουλὴν Δαναῶν, περὶ δ̓ ἐστὲ μάχεσθαι."
"  Listen to me, for you are both younger than I.","ἀλλὰ πίθεσθ̓·||ἄμφω δὲ νεωτέρω ἐστὸν ἐμεῖο·"
" In earlier times I moved among men more warlike than you, [260] and never did they despise me.","ἤδη γάρ ποτ̓ ἐγὼ καὶ ἀρείοσιν ἠέ περ ὑμῖν ἀνδράσιν ὡμίλησα, καὶ οὔ ποτέ μ̓ οἵ γ̓ ἀθέριζον."
" Such warriors have I never since seen, nor shall I see, as Peirithous was and Dryas, shepherd of the people, and Caeneus and Exadius and godlike Polyphemus, and Theseus, son of Aegeus, a man like the immortals.","οὐ γάρ πω τοίους ἴδον ἀνέρας οὐ δὲ ἴδωμαι, οἷον Πειρίθοόν τε Δρύαντά τε ποιμένα λαῶν Καινέα τ̓ Ἐξάδιόν τε καὶ ἀντίθεον Πολύφημον Θησέα τ̓ Αἰγεΐδην, ἐπιείκελον ἀθανάτοισιν·"
" [265] Mightiest were these of men reared upon the earth; mightiest were they, and with the mightiest they fought, the mountain-dwelling centaurs, and they destroyed them terribly.","κάρτιστοι δὴ κεῖνοι ἐπιχθονίων τράφεν ἀνδρῶν·||κάρτιστοι μὲν ἔσαν καὶ καρτίστοις ἐμάχοντο φηρσὶν ὀρεσκῴοισι καὶ ἐκπάγλως ἀπόλεσσαν."
"  With these men I had fellowship, when I came from Pylos, from a distant land far away; for they themselves called me.","καὶ μὲν τοῖσιν ἐγὼ μεθομίλεον ἐκ Πύλου ἐλθὼν τηλόθεν ἐξ ἀπίης γαίης·||καλέσαντο γὰρ αὐτοί·"
" [270] And I fought on my own; with those men could no one fight of the mortals now upon the earth.","καὶ μαχόμην κατ̓ ἔμ̓ αὐτὸν ἐγώ·||κείνοισι δ̓ ἂν οὔ τις τῶν οἳ νῦν βροτοί εἰσιν ἐπιχθόνιοι μαχέοιτο·"
"  Yes, and they listened to my counsel, and obeyed my words.","καὶ μέν μευ βουλέων ξύνιεν πείθοντό τε μύθῳ·"
"  So also should you obey, since to obey is better.","ἀλλὰ πίθεσθε καὶ ὔμμες, ἐπεὶ πείθεσθαι ἄμεινον·"
"  Neither do you, mighty though you are, take away the girl, [275] but let her be, as the sons of the Achaeans first gave her to him as a prize; nor do you, son of Peleus, be minded to strive with a king, might against might, for it is no common honour that is the portion of a sceptre-holding king, to whom Zeus gives glory.","μήτε σὺ τόνδ̓ ἀγαθός περ ἐὼν ἀποαίρεο κούρην, ἀλλ̓ ἔα ὥς οἱ πρῶτα δόσαν γέρας υἷες Ἀχαιῶν·||μήτε σὺ Πηλείδη ἔθελ̓ ἐριζέμεναι βασιλῆϊ ἀντιβίην, ἐπεὶ οὔ ποθ̓ ὁμοίης ἔμμορε τιμῆς σκηπτοῦχος βασιλεύς, ᾧ τε Ζεὺς κῦδος ἔδωκεν."
" If you are a stronger fighter, and a goddess mother bore you, [280] yet he is the mightier, since he is king over more.","εἰ δὲ σὺ καρτερός ἐσσι θεὰ δέ σε γείνατο μήτηρ, ἀλλ̓ ὅ γε φέρτερός ἐστιν ἐπεὶ πλεόνεσσιν ἀνάσσει."
"  Son of Atreus, check your rage.","Ἀτρεΐδη σὺ δὲ παῦε τεὸν μένος·"
" Indeed, I beg you to let go your anger against Achilles, who is for all the Achaeans a mighty bulwark in evil war.""","αὐτὰρ ἔγωγε λίσσομ̓ Ἀχιλλῆϊ μεθέμεν χόλον, ὃς μέγα πᾶσιν ἕρκος Ἀχαιοῖσιν πέλεται πολέμοιο κακοῖο."
" 
In answer to him spoke lord Agamemnon:","τὸν δ̓ ἀπαμειβόμενος προσέφη κρείων Ἀγαμέμνων·"
" [285] ""All these things, old man, to be sure, you have spoken as is right.","ναὶ δὴ ταῦτά γε πάντα γέρον κατὰ μοῖραν ἔειπες·"
"  But this man wishes to be above all others; over all he wishes to rule and over all to be king, and to all to give orders; in this, I think, there is someone who will not obey.","ἀλλ̓ ὅδ̓ ἀνὴρ ἐθέλει περὶ πάντων ἔμμεναι ἄλλων, πάντων μὲν κρατέειν ἐθέλει, πάντεσσι δ̓ ἀνάσσειν, πᾶσι δὲ σημαίνειν, ἅ τιν̓ οὐ πείσεσθαι ὀΐω·"
" If the gods who exist for ever made him a spearman, [290] do they therefore license him to keep uttering insults?""","εἰ δέ μιν αἰχμητὴν ἔθεσαν θεοὶ αἰὲν ἐόντες τοὔνεκά οἱ προθέουσιν ὀνείδεα μυθήσασθαι;"
"
Brilliant Achilles broke in upon him and replied:","τὸν δ̓ ἄῤ ὑποβλήδην ἠμείβετο δῖος Ἀχιλλεύς·"
" ""Surely I would be called cowardly and of no account, if I am to yield to you in every matter that you say.","ἦ γάρ κεν δειλός τε καὶ οὐτιδανὸς καλεοίμην εἰ δὴ σοὶ πᾶν ἔργον ὑπείξομαι ὅττί κεν εἴπῃς·"
"  On others lay these commands, but do not give orders to me, [295] for I do not think I shall obey you any longer.","ἄλλοισιν δὴ ταῦτ̓ ἐπιτέλλεο, μὴ γὰρ ἔμοιγε σήμαιν̓·||οὐ γὰρ ἔγωγ̓ ἔτι σοὶ πείσεσθαι ὀΐω."
"  And another thing I will tell you, and take it to heart:","ἄλλο δέ τοι ἐρέω, σὺ δ̓ ἐνὶ φρεσὶ βάλλεο σῇσι·"
" with my hands I will not fight for the girl's sake either with you nor with any other, since you are taking away what you have given.","χερσὶ μὲν οὔ τοι ἔγωγε μαχήσομαι εἵνεκα κούρης οὔ τε σοὶ οὔτέ τῳ ἄλλῳ, ἐπεί μ̓ ἀφέλεσθέ γε δόντες·"
"  But of all else that is mine by my swift black ship, [300] nothing will you take or carry away against my will.","τῶν δ̓ ἄλλων ἅ μοί ἐστι θοῇ παρὰ νηῒ μελαίνῃ τῶν οὐκ ἄν τι φέροις ἀνελὼν ἀέκοντος ἐμεῖο·"
" Come, just try, so that these too may know:","εἰ δ̓ ἄγε μὴν πείρησαι ἵνα γνώωσι καὶ οἵδε·"
" forthwith will your dark blood flow forth about my spear.""","αἶψά τοι αἷμα κελαινὸν ἐρωήσει περὶ δουρί."
"
So when the two had made an end of contending with violent words, they rose, and broke up the gathering beside the ships of the Achaeans.","ὣς τώ γ̓ ἀντιβίοισι μαχεσσαμένω ἐπέεσσιν ἀνστήτην, λῦσαν δ̓ ἀγορὴν παρὰ νηυσὶν Ἀχαιῶν·"
" [305] The son of Peleus went his way to his huts and his balanced ships together with the son of Menoetius, and with his men; but the son of Atreus launched a swift ship on the sea, and chose for it twenty rowers, and drove on board a hecatomb for the god, and brought the fair-cheeked daughter of Chryses and set her in the ship; [310] and Odysseus of many wiles went on board to take command.","Πηλεΐδης μὲν ἐπὶ κλισίας καὶ νῆας ἐΐσας ἤϊε σύν τε Μενοιτιάδῃ καὶ οἷς ἑτάροισιν·||Ἀτρεΐδης δ̓ ἄρα νῆα θοὴν ἅλα δὲ προέρυσσεν, ἐν δ̓ ἐρέτας ἔκρινεν ἐείκοσιν, ἐς δ̓ ἑκατόμβην βῆσε θεῷ, ἀνὰ δὲ Χρυσηΐδα καλλιπάρῃον εἷσεν ἄγων·||ἐν δ̓ ἀρχὸς ἔβη πολύμητις Ὀδυσσεύς."
" 
So these embarked and sailed over the watery ways; but the son of Atreus bade the people purify themselves.","οἳ μὲν ἔπειτ̓ ἀναβάντες ἐπέπλεον ὑγρὰ κέλευθα, λαοὺς δ̓ Ἀτρεΐδης ἀπολυμαίνεσθαι ἄνωγεν·"
"  And they purified themselves, and cast the defilement into the sea, and offered to Apollo perfect hecatombs [315] of bulls and goats by the shore of the barren sea; and the savour thereof went up to heaven, eddying amid the smoke.","οἳ δ̓ ἀπελυμαίνοντο καὶ εἰς ἅλα λύματα βάλλον, ἕρδον δ̓ Ἀπόλλωνι τεληέσσας ἑκατόμβας ταύρων ἠδ̓ αἰγῶν παρὰ θῖν̓ ἁλὸς ἀτρυγέτοιο·||κνίση δ̓ οὐρανὸν ἷκεν ἑλισσομένη περὶ καπνῷ."
"
Thus were they busied throughout the camp; but Agamemnon did not cease from the strife with which he had first threatened Achilles, but called to Talthybius and Eurybates, [320] who were his heralds and ready squires:","ὣς οἳ μὲν τὰ πένοντο κατὰ στρατόν·||οὐ δ̓ Ἀγαμέμνων λῆγ̓ ἔριδος τὴν πρῶτον ἐπηπείλησ̓ Ἀχιλῆϊ, ἀλλ̓ ὅ γε Ταλθύβιόν τε καὶ Εὐρυβάτην προσέειπε, τώ οἱ ἔσαν κήρυκε καὶ ὀτρηρὼ θεράποντε·"
" ""Go to the hut of Achilles, Peleus' son, and take by the hand the fair-cheeked Briseis, and lead her hither; and if he give her not, I will myself go with a larger company and take her; that will be even the worse for him.""","ἔρχεσθον κλισίην Πηληϊάδεω Ἀχιλῆος·||χειρὸς ἑλόντ̓ ἀγέμεν Βρισηΐδα καλλιπάρῃον·||εἰ δέ κε μὴ δώῃσιν ἐγὼ δέ κεν αὐτὸς ἕλωμαι ἐλθὼν σὺν πλεόνεσσι·||τό οἱ καὶ ῥίγιον ἔσται."
" [325] 
So saying he sent them forth, and laid upon them a stern command.","ὣς εἰπὼν προΐει, κρατερὸν δ̓ ἐπὶ μῦθον ἔτελλε·"
"  Unwilling went the two along the shore of the barren sea, and came to the tents and the ships of the Myrmidons.","τὼ δ̓ ἀέκοντε βάτην παρὰ θῖν̓ ἁλὸς ἀτρυγέτοιο, Μυρμιδόνων δ̓ ἐπί τε κλισίας καὶ νῆας ἱκέσθην, τὸν δ̓ εὗρον παρά τε κλισίῃ καὶ νηῒ μελαίνῃ ἥμενον·"
"  Him they found sitting beside his tent and his black ship; and Achilles was not glad at sight of them.","οὐ δ̓ ἄρα τώ γε ἰδὼν γήθησεν Ἀχιλλεύς."
" [330] The two, seized with dread and in awe of the king, stood, and spoke no word to him, nor made question; but he knew in his heart, and spoke:","τὼ μὲν ταρβήσαντε καὶ αἰδομένω βασιλῆα στήτην, οὐ δέ τί μιν προσεφώνεον οὐ δ̓ ἐρέοντο·"
" ""Hail, heralds, messengers of Zeus and men, draw near.","αὐτὰρ ὃ ἔγνω ᾗσιν ἐνὶ φρεσὶ φώνησέν τε·"
" It is not you who are guilty in my sight, but Agamemnon, [335] who sent you forth for the sake of the girl, Briseis.","χαίρετε κήρυκες Διὸς ἄγγελοι ἠδὲ καὶ ἀνδρῶν, ἆσσον ἴτ̓·"
"  But come, Patroclus, sprung from Zeus, bring forth the girl, and give her to them to lead away.","οὔ τί μοι ὔμμες ἐπαίτιοι ἀλλ̓ Ἀγαμέμνων, ὃ σφῶϊ προΐει Βρισηΐδος εἵνεκα κούρης."
"  However, let these two themselves be witnesses before the blessed gods and mortal men, and before him, that ruthless king, if hereafter [340] there shall be need of me to ward off shameful ruin from the host.","ἀλλ̓ ἄγε διογενὲς Πατρόκλεες ἔξαγε κούρην καί σφωϊν δὸς ἄγειν·||τὼ δ̓ αὐτὼ μάρτυροι ἔστων πρός τε θεῶν μακάρων πρός τε θνητῶν ἀνθρώπων καὶ πρὸς τοῦ βασιλῆος ἀπηνέος εἴ ποτε δ̓ αὖτε χρειὼ ἐμεῖο γένηται ἀεικέα λοιγὸν ἀμῦναι τοῖς ἄλλοις·||ἦ γὰρ ὅ γ̓ ὀλοιῇσι φρεσὶ θύει, οὐ δέ τι οἶδε νοῆσαι ἅμα πρόσσω καὶ ὀπίσσω, ὅππως οἱ παρὰ νηυσὶ σόοι μαχέοιντο Ἀχαιοί."
" 
So he spoke, and Patroclus obeyed his dear comrade, [345] and led forth from the hut the fair-cheeked Briseis, and gave her to them to lead away.","ὣς φάτο, Πάτροκλος δὲ φίλῳ ἐπεπείθεθ̓ ἑταίρῳ, ἐκ δ̓ ἄγαγε κλισίης Βρισηΐδα καλλιπάρῃον, δῶκε δ̓ ἄγειν·"
"  So the two went back beside the ships of the Achaeans, and with them, all unwilling, went the woman.","τὼ δ̓ αὖτις ἴτην παρὰ νῆας Ἀχαιῶν·||ἣ δ̓ ἀέκουσ̓ ἅμα τοῖσι γυνὴ κίεν·"
" But Achilles burst into tears, and withdrew apart from his comrades, and sat down on the shore of the grey sea, looking forth over the wine-dark deep.","αὐτὰρ Ἀχιλλεὺς δακρύσας ἑτάρων ἄφαρ ἕζετο νόσφι λιασθείς, θῖν̓ ἔφ̓ ἁλὸς πολιῆς, ὁρόων ἐπ̓ ἀπείρονα πόντον·"
" [350] Earnestly he prayed to his dear mother with hands outstretched:","πολλὰ δὲ μητρὶ φίλῃ ἠρήσατο χεῖρας ὀρεγνύς·"
" ""Mother, since you bore me, though to so brief a span of life, honour surely ought the Olympian to have given into my hands, Zeus who thunders on high; but now he has honoured me not a bit.","μῆτερ ἐπεί μ̓ ἔτεκές γε μινυνθάδιόν περ ἐόντα, τιμήν πέρ μοι ὄφελλεν Ὀλύμπιος ἐγγυαλίξαι Ζεὺς ὑψιβρεμέτης·||νῦν δ̓ οὐ δέ με τυτθὸν ἔτισεν·"
" Truly the son of Atreus, wide-ruling Agamemnon [355] has dishonoured me:","ἦ γάρ μ̓ Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων ἠτίμησεν·"
" for he has taken and keeps my prize through his own arrogant act.""","ἑλὼν γὰρ ἔχει γέρας αὐτὸς ἀπούρας."
"
So he spoke, weeping, and his lady mother heard him, as she sat in the depths of the sea beside the old man, her father.","ὣς φάτο δάκρυ χέων, τοῦ δ̓ ἔκλυε πότνια μήτηρ ἡμένη ἐν βένθεσσιν ἁλὸς παρὰ πατρὶ γέροντι·"
"  And speedily she came forth from the grey sea like a mist, and sat down before him, as he wept, [360] and she stroked him with her hand, and spoke to him, and called him by name:","καρπαλίμως δ̓ ἀνέδυ πολιῆς ἁλὸς ἠΰτ̓ ὀμίχλη, καί ῥα πάροιθ̓ αὐτοῖο καθέζετο δάκρυ χέοντος, χειρί τέ μιν κατέρεξεν ἔπος τ̓ ἔφατ̓ ἔκ τ̓ ὀνόμαζε·"
" ""My child, why do you weep?","τέκνον τί κλαίεις;"
" What sorrow has come upon your heart?","τί δέ σε φρένας ἵκετο πένθος;"
"  Speak out; hide it not in your mind, that we both may know.""","ἐξαύδα, μὴ κεῦθε νόῳ, ἵνα εἴδομεν ἄμφω."
"
Then with heavy moaning spoke swift-footed Achilles to her:","τὴν δὲ βαρὺ στενάχων προσέφη πόδας ὠκὺς Ἀχιλλεύς·"
" ""You know.",οἶσθα·
"  Why then should I tell the tale to you who knows all?","τί ἤ τοι ταῦτα ἰδυίῃ πάντ̓ ἀγορεύω;"
" [365] We went forth to Thebe, the sacred city of Eetion, and laid it waste, and brought here all the spoil.","ᾠχόμεθ̓ ἐς Θήβην ἱερὴν πόλιν Ἠετίωνος, τὴν δὲ διεπράθομέν τε καὶ ἤγομεν ἐνθάδε πάντα·"
" This the sons of the Achaeans divided properly among themselves, but for the son of Atreus they chose out the fair-cheeked daughter of Chryses.","καὶ τὰ μὲν εὖ δάσσαντο μετὰ σφίσιν υἷες Ἀχαιῶν, ἐκ δ̓ ἕλον Ἀτρεΐδῃ Χρυσηΐδα καλλιπάρῃον."
"  However, Chryses, priest of Apollo, who strikes from afar, [370] came to the swift ships of the bronze-clad Achaeans, to free his daughter, bearing ransom past counting, and in his hands he held the wreaths of Apollo who strikes from afar, on a staff of gold, and he implored all the Achaeans, but most of all the two sons of Atreus, marshallers of the people.","Χρύσης δ̓ αὖθ̓ ἱερεὺς ἑκατηβόλου Ἀπόλλωνος ἦλθε θοὰς ἐπὶ νῆας Ἀχαιῶν χαλκοχιτώνων λυσόμενός τε θύγατρα φέρων τ̓ ἀπερείσἰ ἄποινα, στέμματ̓ ἔχων ἐν χερσὶν ἑκηβόλου Ἀπόλλωνος χρυσέῳ ἀνὰ σκήπτρῳ, καὶ λίσσετο πάντας Ἀχαιούς, Ἀτρεΐδα δὲ μάλιστα δύω κοσμήτορε λαῶν."
" [375] Then all the rest of the Achaeans shouted assent, to reverence the priest and accept the glorious ransom; yet the thing did not please the heart of Agamemnon, son of Atreus, but he sent him away harshly, and laid upon him a stern command.","ἔνθ̓ ἄλλοι μὲν πάντες ἐπευφήμησαν Ἀχαιοὶ αἰδεῖσθαί θ̓ ἱερῆα καὶ ἀγλαὰ δέχθαι ἄποινα·||ἀλλ̓ οὐκ Ἀτρεΐδῃ Ἀγαμέμνονι ἥνδανε θυμῷ, ἀλλὰ κακῶς ἀφίει, κρατερὸν δ̓ ἐπὶ μῦθον ἔτελλε·"
" So the old man went back again in anger; and Apollo [380] heard his prayer, for he was very dear to him, and sent against the Argives an evil shaft.","χωόμενος δ̓ ὁ γέρων πάλιν ᾤχετο·||τοῖο δ̓ Ἀπόλλων εὐξαμένου ἤκουσεν, ἐπεὶ μάλα οἱ φίλος ἦεν, ἧκε δ̓ ἐπ̓ Ἀργείοισι κακὸν βέλος·"
" Then the people began to die thick and fast, and the shafts of the god ranged everywhere throughout the wide camp of the Achaeans.","οἳ δέ νυ λαοὶ θνῇσκον ἐπασσύτεροι, τὰ δ̓ ἐπῴχετο κῆλα θεοῖο πάντῃ ἀνὰ στρατὸν εὐρὺν Ἀχαιῶν·"
"  But to us the prophet with sure knowledge declared the oracles of the god who strikes from afar.","ἄμμι δὲ μάντις εὖ εἰδὼς ἀγόρευε θεοπροπίας ἑκάτοιο."
" Forthwith, then, I first bade propitiate the god, but thereafter anger seized the son of Atreus, and straightway he arose and spoke a threatening word, which now has come to pass.","αὐτίκ̓ ἐγὼ πρῶτος κελόμην θεὸν ἱλάσκεσθαι·||Ἀτρεΐωνα δ̓ ἔπειτα χόλος λάβεν, αἶψα δ̓ ἀναστὰς ἠπείλησεν μῦθον ὃ δὴ τετελεσμένος ἐστί·"
"  For the quick-glancing Achaeans are taking the maiden in a swift ship to Chryse, and are bearing gifts to the god; [390] while the other woman the heralds have just now taken from my tent and led away, the daughter of Briseus, whom the sons of the Achaeans gave me.","τὴν μὲν γὰρ σὺν νηῒ θοῇ ἑλίκωπες Ἀχαιοὶ ἐς Χρύσην πέμπουσιν, ἄγουσι δὲ δῶρα ἄνακτι·||τὴν δὲ νέον κλισίηθεν ἔβαν κήρυκες ἄγοντες κούρην Βρισῆος τήν μοι δόσαν υἷες Ἀχαιῶν.||ἀλλὰ σὺ εἰ δύνασαί γε περίσχεο παιδὸς ἑῆος·"
"  But, you, if you are able, guard your own son; go to Olympus and make prayer to Zeus, if ever you have gladdened his heart by word or deed.","ἐλθοῦσ̓ Οὔλυμπον δὲ Δία λίσαι, εἴ ποτε δή τι ἢ ἔπει ὤνησας κραδίην Διὸς ἠὲ καὶ ἔργῳ."
" [395] For often I have heard you glorying in the halls of my father, and declaring that you alone among the immortals warded off shameful ruin from the son of Cronos, lord of the dark clouds, on the day when the other Olympians wished to put him in bonds, even Hera and Poseidon and Pallas Athene.","πολλάκι γάρ σεο πατρὸς ἐνὶ μεγάροισιν ἄκουσα εὐχομένης ὅτ̓ ἔφησθα κελαινεφέϊ Κρονίωνι οἴη ἐν ἀθανάτοισιν ἀεικέα λοιγὸν ἀμῦναι, ὁππότε μιν ξυνδῆσαι Ὀλύμπιοι ἤθελον ἄλλοι Ἥρη τ̓ ἠδὲ Ποσειδάων καὶ Παλλὰς Ἀθήνη·"
" [400] But you came, goddess, and freed him from his bonds, when you had quickly called to high Olympus him of the hundred hands, whom the gods call Briareus, but all men Aegaeon; for he is mightier than his father.","ἀλλὰ σὺ τόν γ̓ ἐλθοῦσα θεὰ ὑπελύσαο δεσμῶν, ὦχ̓ ἑκατόγχειρον καλέσασ̓ ἐς μακρὸν Ὄλυμπον, ὃν Βριάρεων καλέουσι θεοί, ἄνδρες δέ τε πάντες Αἰγαίων̓, ὃ γὰρ αὖτε βίην οὗ πατρὸς ἀμείνων·"
" He sat down by the side of the son of Cronos, exulting in his glory, [405] and the blessed gods were seized with fear of him, and did not bind Zeus.","ὅς ῥα παρὰ Κρονίωνι καθέζετο κύδεϊ γαίων·||τὸν καὶ ὑπέδεισαν μάκαρες θεοὶ οὐ δ̓ ἔτ̓ ἔδησαν."
